show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,score,id,duration_int,duration_type
s2666,tv show,kaleido star,nan,nan,japan,2017-09-05,2004,tv-14,2 season,"anime, comedy, drama","the director of sailor moon brings fans the story of sora, an amazingly-talented acrobat who'd do anything for a starring role in kaleido stage: a troop of performers known for their death-defying stunts and spectacularly sparkling costumes!",20,hs2666,2,season
s2667,tv show,kaze no stigma,nan,nan,japan,2017-09-05,2007,tv-14,1 season,"anime, international, science fiction","kazuma's clan is skilled in fire magic, but when his female cousin, ayano, beat him in a battle to become the clan's successor, kazuma went into exile. now he's back with a powerful new mojo that's sure to fan the flames of the family rivalry.",69,hs2667,1,season
s2668,tv show,kingdom (2012),nan,nan,japan,2017-09-05,2012,tv-14,1 season,"action, adventure, anime",it is an era of war in ancient china. two orphaned boys long to escape their lives as slaves and rise to greatness on the battlefield. the path to their destiny will be marked by violence and pain - and their journey will alter the course of history.,83,hs2668,1,season
s2669,tv show,last exile,nan,nan,japan,2017-09-05,2003,tv-pg,1 season,"action, adventure, anime","claus valca and lavie are obsessed with becoming the first sky couriers to cross the grand stream in a vanship. but when they encounter a mysterious girl named alvis, they are thrust into the middle of an endless battle between two countries.",10,hs2669,1,season
s2670,tv show,lord marksman and vanadis,nan,nan,japan,2017-09-05,2014,tv-ma,1 season,"action, adventure, anime","tigre, a young noble, is captured by a beautiful female general from an enemy country. though enchanting, her curves aren't the only dangerous thing about her. she's backed by an army of desirable warrior-goddesses called the vanadis!",15,hs2670,1,season
s2671,tv show,maken-ki! battling venus,nan,nan,japan,2017-09-05,2011,tv-ma,2 season,"anime, comedy, international","takeru is a new student at the tenbi academy, a school where elemental magic and powerful weapons called ""makens"" are used in student duels. studying will be difficult: his roommates are three beautiful girls who alternately love him and want him dead.",45,hs2671,2,season
s2672,tv show,mushi-shi,nan,nan,japan,2017-09-05,2005,tv-14,1 season,"action, adventure, anime","ginko, a mushi master, travels from place to place researching the mushi and helping people who are suffering because of the mushi.",20,hs2672,1,season
s2673,tv show,nabari no ou,nan,nan,japan,2017-09-05,2008,tv-14,1 season,"action, adventure, anime","in the shadows of this modern world, ninjas fight for control of an ancient technique which holds untold strength. this coveted power dwells within apathetic miharu, a fact the guy really couldn't care less about - until the clashing rival clans bring their battle to him. now miharu struggles to understand the mystery buried in his soul, and must choose a side if he hopes to survive.",33,hs2673,1,season
s2674,tv show,negima!? magister negi magi,nan,nan,japan,2017-09-05,2007,tv-ma,2 season,"anime, international","before negi springfield can get his master’s in magic, the girls of class 3-a are gonna keep him up cramming for a final exam in will power. temptation aside, he needs help from his student bodies to drive the ghouls from their school.",91,hs2674,2,season
s2675,tv show,nobunagun,nan,nan,japan,2017-09-05,2010,tv-14,1 season,"action, adventure, anime",ogura sio's world changes forever when her trip to taiwan is interrupted by a monster attack! her life is spared by the arrival of a clandestine government agency that battles the monsters with weapons possessed by the spirits of historical figures.,68,hs2675,1,season
s2676,tv show,samurai 7,nan,nan,"japan, united states",2017-09-05,2006,tv-pg,1 season,"action, adventure, anime","a young priestess sets out on a quest to hire samurai to protect her village from the nobuseri, a vicious breed of warrior more machine than man. one by one, these men of skill and honor gather to stand between the helpless and the hated.",98,hs2676,1,season
s2677,tv show,soul eater not!,nan,nan,japan,2017-09-05,2014,tv-14,1 season,"action, adventure, anime",meet the new class at death weapon meister academy! tsugumi and her friends make up the not class at this school for weapons and meisters. soul eater fans will be psyched to meet these new characters – and catch up with all their old favorites!,80,hs2677,1,season
s2678,tv show,space dandy,nan,nan,japan,2017-09-05,2014,tv-ma,1 season,"action, adventure, anime","space dandy is pompadour sporting adventurer who travels the galaxy in search of undiscovered aliens. each new species earns dandy a hefty reward, but he'd better be quick on his feet because it's first come – first served!",46,hs2678,1,season
s2679,tv show,steins;gate,nan,nan,japan,2017-09-05,2011,tv-14,1 season,"anime, international, mystery","rintaro okabe is a self-proclaimed ""mad scientist"" plagued by paranoid delusions of a nefarious organization known as sern. fueled by their imaginations, okabe and his friends form a secret laboratory and seek to unlock the mysteries of time travel!",82,hs2679,1,season
s2680,tv show,the devil is a part-timer!,nan,nan,japan,2017-09-05,2013,tv-14,1 season,"action, adventure, anime","inches away from conquering the world, the devil is foiled by a hero and finds himself in modern-day tokyo. with no real-world skills to speak of, the devil is forced to make ends meet flipping burgers at a fast food joint!",51,hs2680,1,season
s2681,tv show,the sacred blacksmith,nan,nan,japan,2017-09-05,2009,tv-ma,1 season,"anime, international","the bumbling knight cecily is an unlikely heroine - until the blacksmith luke comes to her aid, forging magic blades of supernatural strength. cecily must wield this sacred steel against a cloaked fiend who is unleashing demons upon the land.",71,hs2681,1,season
s2682,tv show,tokyo majin,nan,nan,japan,2017-09-05,2007,tv-ma,1 season,"anime, international","a force of supernatural darkness is unleashing the walking dead on tokyo, and five high school students with extraordinary powers - and nothing in common - must band together to fight the scourge.",83,hs2682,1,season
s2683,tv show,total divas,nan,nan,united states,2017-09-05,2014,tv-14,9 season,"documentaries, reality","total divas is back on its 8th season with the return of paige, the bellas, nattie, nia, trinity, and lana as they continue to make historic moves for the women’s division at wwe and the impact of their personal lives are equally paramount. nicole traverses a soulful journey to discover who she is on her own, brie continues to grapple with the growing pains of being a mother and a career woman, and paige deals with her skeletons as she searches for life after wrestling. all the while, our wwe superstars - trinity, nattie, nia, and lana - work to keep themselves anchored in and outside of the ring!",45,hs2683,9,season
s2684,tv show,tower of druaga: the aegis of uruk,nan,nan,japan,2017-09-05,2008,tv-14,1 season,"action, adventure, anime","scaling sixty floors and infested with slimes, dragons and beasts, very few survive the tower of druaga. undertaken by only the bravest swordsmen and wisest sorcerers, those who reach the top must face the demon protecting the mysterious treasure.",34,hs2684,1,season
s2685,tv show,tower of druaga: the sword of uruk,nan,nan,japan,2017-09-05,2009,tv-14,1 season,"action, adventure, anime","scaling the treacherous tower of druaga is a campaign undertaken by only the bravest souls. jil, a young guardian, raises his shield to play the role of hero, battling his way up to face the demonic druaga - protector of the treasured blue crystal rod.",5,hs2685,1,season
s2686,tv show,vandread,nan,nan,japan,2017-09-05,2000,tv-14,2 season,"anime, international, science fiction","in the future, the battle of the sexes has turned into a war. men and women don't just argue - they go for each other's throats. enter hibiki, who gets caught in a firefight after stowing away in a mech meant to purge the galaxy of estrogen forever!",38,hs2686,2,season
s2687,tv show,witchblade,nan,nan,"japan, united states",2017-09-05,2006,tv-ma,1 season,"action, adventure, anime","masane's fate is altered after uniting with the witchblade, an ancient weapon of ecstasy and pain that penetrates the body and mind. forced into the service of the doji group and hunted by the nswf, masane's greatest battle will be for her soul.",89,hs2687,1,season
