show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,score,id,duration_int,duration_type
s120,tv show,dug days,nan,"bob peterson, ed asner, jordan nagai",united states,2021-09-01,2021,tv-pg,1 season,"animation, comedy, family","“dug days” is a collection of shorts that follows the adventures of dug, the dog from pixar’s “up.”",45,ds120,1,season
s121,movie,cruella,craig gillespie,"emma stone, emma thompson, joel fry, paul walter hauser, emily beecham, kirby howell-baptiste","united states, united kingdom",2021-08-27,2021,pg-13,137 min,"crime, drama","witness the origin of disney’s most notorious and notoriously fashionable villain, cruella de vil.",23,ds121,137,min
s122,movie,dan in real life,peter hedges,"steve carell, juliette binoche, dane cook, john mahoney, emily blunt, alison pill",united states,2021-08-27,2007,pg-13,99 min,"comedy, drama, romance",a relationship expert falls in love with his brother's new girlfriend.,78,ds122,99,min
s123,movie,disney princess remixed - an ultimate princess celebration,napoleon dumo,"txunamy oriz, natalie peyser, dara reneé, frankie rodriguez, julia lester, ruth righi",nan,2021-08-27,2021,tv-g,22 min,"family, music, variety",celebrate the timeless music of disney princess!,68,ds123,22,min
s124,movie,marvel one-shot: all hail the king,drew pearce,"ben kingsley, scoot mcnairy, lester speight, sam rockwell, matt gerald, allen maldonado",united states,2021-08-27,2014,tv-14,14 min,"comedy, drama, thriller","locked up in prison, infamous icon trevor slattery agrees to meet with a documentary filmmaker.",83,ds124,14,min
s125,movie,underdog,frederik du chau,"jason lee, amy adams, jim belushi, peter dinklage, patrick warburton, alex neuberger",united states,2021-08-27,2007,pg,85 min,"action-adventure, family, parody",a super-powered beagle tries to save capital city from a mad scientist.,39,ds125,85,min
s126,tv show,dr. k's exotic animal er,nan,"dr. susan kelleher, art edmonds",nan,2021-08-25,2014,tv-14,9 season,"animals & nature, docuseries, family",dedicated veterinarians treat a colorful array of exotic pets in south florida.,33,ds126,9,season
s127,tv show,gigantosaurus,nan,"dylan schombing, áine sunderland, nahanni mitchell, nicholas holmes",france,2021-08-25,2018,tv-y,2 season,"action-adventure, animation, kids",four dinos explore the mystery of the gigantosaurus!,71,ds127,2,season
s128,tv show,life below zero: next generation,nan,mocean melvin,united states,2021-08-25,2020,tv-14,2 season,"action-adventure, animals & nature, docuseries",the next generation of alaskans struggle to survive without modern-day comforts.,21,ds128,2,season
s129,movie,eragon,stefen fangmeier,"ed speleers, jeremy irons, sienna guillory, robert carlyle, john malkovich, garrett hedlund","united states, united kingdom, hungary",2021-08-20,2006,pg,104 min,"action-adventure, family, fantasy","in a mythical time, a teenage boy becomes a dragon rider and embarks on a journey of adventure.",68,ds129,104,min
s130,tv show,growing up animal,nan,tracee ellis ross,nan,2021-08-18,2021,tv-pg,1 season,"animals & nature, docuseries, family",magical stories of baby animals on the journey from womb to the wild.,99,ds130,1,season
s131,movie,fantastic four,tim story,"ioan gruffudd, jessica alba, chris evans, michael chiklis, julian mcmahon, kerry washington","united states, germany",2021-08-13,2005,pg-13,106 min,"action-adventure, family, science fiction",four astronauts develop superpowers and must join forces to protect mankind from doom.,51,ds131,106,min
s132,movie,x-men,bryan singer,"patrick stewart, hugh jackman, ian mckellen, halle berry, famke janssen, james marsden",united states,2021-08-13,2000,pg-13,105 min,"action-adventure, family, science fiction","the x-men, a small band of outcast mutants, fight to save a world that hates and fears them.",99,ds132,105,min
s133,tv show,america's funniest home videos: animal edition,nan,alfonso ribeiro,nan,2021-08-11,2021,tv-pg,1 season,reality,natgeo meets america’s funniest home videos in a hilarious new animal show,67,ds133,1,season
s134,tv show,chicken squad,nan,"ramone hamilton, gabriella graves, maxwell simkins, yvette nicole brown",united states,2021-08-11,2021,tv-y,1 season,"animation, kids, police/cop",bagawk! say hello to the chicken squad.,61,ds134,1,season
s135,tv show,disney presents goofy in how to stay at home,nan,"bill farmer, corey burton",nan,2021-08-11,2021,tv-g,1 season,"animation, comedy, family","goofy’s back in a trio of all-new, hand-drawn animated shorts from walt disney animation studios.",6,ds135,1,season
s136,tv show,gabby duran and the unsittables,nan,"kylie cantrall, maxwell donovan, callan farris, coco christo, valery ortiz, nathan lovejoy",united states,2021-08-11,2018,tv-g,2 season,"comedy, family, science fiction","meet gabby duran, your average alien-babysitting girl.",11,ds136,2,season
s137,tv show,what if...?,nan,nan,nan,2021-08-11,2021,tv-14,1 season,"action-adventure, animation, anthology",“what if…?” flips the script on the mcu by reimagining events from the films in unexpected ways.,72,ds137,1,season
s138,movie,beverly hills chihuahua 2,alex zamm,"george lopez, odette yustman, miguel ferrer, ernie hudson, loretta devine, jon huertas",united states,2021-08-06,2011,g,88 min,"action-adventure, comedy, family","papi and chloe, those talking chihuahuas, are back... with a few surprises.",49,ds138,88,min
s139,movie,beverly hills chihuahua 3: viva la fiesta!,lev l. spiro,"george lopez, odette annable, ernie hudson, miguel ferrer, kay panabaker, tom kenny",united states,2021-08-06,2012,g,92 min,"comedy, coming of age, family","papi plans a ""quince"" for the littlest member of his pack.",2,ds139,92,min
s140,movie,killer shark vs killer whale,nan,edward marcoux,nan,2021-08-06,2021,tv-14,44 min,"animals & nature, documentary",orcas attack white sharks for their livers leaving scientists baffled.,77,ds140,44,min
s141,movie,mrs. doubtfire,chris columbus,"robin williams, sally field, pierce brosnan, harvey fierstein, polly holliday, lisa jakub",united states,2021-08-06,1993,pg-13,126 min,"comedy, drama",an eccentric dad dresses as a british nanny so he can care for his kids at the home of their mother.,7,ds141,126,min
s142,tv show,cesar millan: better human better dog,nan,dustin rubin,nan,2021-08-04,2021,tv-14,1 season,"animals & nature, docuseries, family",renowned dog behaviorist cesar millan transforms dogs and pet parents.,53,ds142,1,season
s143,tv show,walt disney animation studios: short circuit experimental films,nan,nan,nan,2021-08-04,2020,pg,2 season,"animation, anthology, family",welcome to short circuit - an experimental short film program at disney animation.,45,ds143,2,season
s144,movie,built for mars: the perseverance rover,mark j davis,steven french,nan,2021-07-30,2021,tv-pg,88 min,documentary,built for mars: the perseverance rover follows the birth of the perseverance rover.,7,ds144,88,min
s145,movie,garfield,peter hewitt,"breckin meyer, jennifer love hewitt, stephen tobolowsky, bill murray, evan arnold, mark lawrence",united states,2021-07-30,2004,pg,82 min,"comedy, family","garfield lures odie out of the house but once he's lost, garfield springs into action to save him.",47,ds145,82,min
s146,tv show,chip 'n' dale: park life,nan,"matthew géczy, kaycie chase, bill farmer, sylvain caruso",nan,2021-07-28,2021,tv-y7,1 season,"animation, buddy, comedy",two tiny chipmunks have huge adventures while trying to live the good life in a big city park.,51,ds146,1,season
s147,tv show,critter fixers: country vets,nan,sullivan jones,united states,2021-07-28,2020,tv-14,2 season,"animals & nature, docuseries, family",dr. hodges and dr. ferguson own and operate a bustling veterinary clinic.,97,ds147,2,season
s148,tv show,disney junior t.o.t.s.,nan,"vanessa williams, megan hilty, jet jurgensmeyer, christian simon",united states,2021-07-28,2018,tv-y,2 season,"animation, buddy, kids",pip and freddy are new junior fliers at t.o.t.s.!,47,ds148,2,season
s149,tv show,mickey mouse funhouse,nan,"bret iwan, kaitlyn robrock, bill farmer, tony anselmo, tress macneille, harvey guillén",united states,2021-07-28,2021,tv-y,1 season,"animation, kids",mickey mouse funhouse is filled with silly adventure!,45,ds149,1,season
s150,tv show,minnie's bow-toons: party palace pals,nan,"tress macneille, nika futterman, kaitlyn robrock",nan,2021-07-28,2021,tv-y7,1 season,"animation, kids",minnie and daisy open a party planning business!,68,ds150,1,season
s151,tv show,turning the tables with robin roberts,nan,robin roberts,nan,2021-07-28,2021,tv-pg,1 season,talk show,robin roberts sits down with iconic hollywood women for intimate & inspirational conversations.,100,ds151,1,season
s152,movie,ice age: the meltdown,carlos saldanha,"ray romano, john leguizamo, denis leary, seann william scott, josh peck, queen latifah","united states, united kingdom, australia",2021-07-23,2006,pg,94 min,"animation, comedy, family","manny, sid, diego and scrat join forces with new friends to save the valley from an epic flood.",40,ds152,94,min
s153,movie,playing with sharks,nan,"valerie taylor, dr. sylvia earle, jeremiah sullivan, wendy benchley, jean michel cousteau, michele hall",nan,2021-07-23,2021,tv-14,91 min,"animals & nature, biographical, documentary","""playing with sharks"" captures the life of conservationist valerie taylor.",52,ds153,91,min
s154,movie,shark vs. surfer,phil stebbing,billy lloyd,nan,2021-07-23,2020,tv-14,44 min,"animals & nature, documentary",shark vs. surfer visits shark-infested surf spots to relive the harrowing encounters.,13,ds154,44,min
s155,movie,shark vs. whale,nan,ted stewart,nan,2021-07-23,2020,tv-pg,44 min,"animals & nature, documentary",marine biologist ryan johnson discovers rare behavior of a whale attacking a great white.,39,ds155,44,min
s156,movie,stuntman,kurt mattila,eddie braun,nan,2021-07-23,2021,tv-14,87 min,documentary,stuntman eddie braun attempts to complete evel knievel's legendary snake river canyon rocket jump.,35,ds156,87,min
s157,movie,walking with dinosaurs: the movie,"barry cook, neil nightingale","john leguizamo, justin long, tiya sircar, skyler stone, angourie rice, charlie rowe",nan,2021-07-23,2013,pg,88 min,"action-adventure, family, fantasy",a young dinosaur named patchi must find his courage to lead the herd.,39,ds157,88,min
s158,movie,what the shark?,nan,robert davi,nan,2021-07-23,2020,tv-pg,44 min,"animals & nature, documentary",what the shark? dives deep into the environments where adaptation is critical to survival.,50,ds158,44,min
s159,tv show,behind the attraction,nan,paget brewster,nan,2021-07-21,2021,tv-pg,1 season,"docuseries, family",behind the attraction takes you on a wild ride behind disney parks' most iconic attractions!,92,ds159,1,season
s160,tv show,disney the owl house,nan,"sarah-nicole robles, wendie malick, alex hirsch, tati gabrielle, issac brown, mae whitman","united states, united kingdom",2021-07-21,2020,tv-y7,2 season,"action-adventure, animation, anime",luz stumbles upon a portal to a magical new world.,56,ds160,2,season
s161,tv show,meet spidey and his amazing friends (shorts),nan,"ben valic, melanie minichino",nan,2021-07-21,2021,tv-y,1 season,"action-adventure, animation, kids",meet the friends that help spidey save the day!,55,ds161,1,season
s162,tv show,mission force one,nan,"justin felbinger, fiona bishop, ivy bishop, issac ryan brown, sam lavagnino, dee bradley baker",nan,2021-07-21,2017,tv-y,1 season,"action-adventure, animation, kids",five kids form an elite team to protect the universe!,2,ds162,1,season
s163,tv show,turner & hooch,nan,"josh peck, carra patterson, lyndsy fonseca, vanessa lengies, brandon jay mclaren, anthony ruivivar",nan,2021-07-21,2021,tv-pg,1 season,"action-adventure, buddy, comedy",a deputy marshal inherits an unruly dog who helps him solve crimes and investigate a family mystery.,61,ds163,1,season
s164,movie,most wanted sharks,nan,nan,nan,2021-07-16,2020,tv-pg,44 min,"animals & nature, documentary","in most wanted sharks, jeremiah sullivan dives into the stories of shark all-stars.",1,ds164,44,min
s165,movie,secrets of the bull shark,nan,keston john,nan,2021-07-16,2020,tv-14,44 min,"animals & nature, documentary",secrets of the bull shark unravels the mystery of some of the most dangerous predators.,37,ds165,44,min
s166,tv show,shark attack files,nan,nan,nan,2021-07-16,2021,tv-14,1 season,"animals & nature, docuseries, reality",learn the truth behind the most dramatic shark attacks of our time.,17,ds166,1,season
s167,movie,shark attack investigation: the paige winter story,nan,nan,nan,2021-07-16,2021,tv-14,44 min,"animals & nature, documentary",a teen survives facing one of the ocean’s deadliest predators.,50,ds167,44,min
s168,movie,sharkcano,andy seestedt,dan nachtrab,nan,2021-07-16,2020,tv-pg,44 min,"animals & nature, documentary",dr. michael heithaus sets out to reveal the connection between sharks and volcanoes.,35,ds168,44,min
s169,movie,we bought a zoo,cameron crowe,"matt damon, scarlett johansson, thomas haden church, patrick fugit, colin ford, elle fanning",united states,2021-07-16,2011,pg,125 min,"animals & nature, drama, family",a single dad tries to give his family a fresh start by moving to a home in the middle of a zoo.,66,ds169,125,min
s170,movie,world's biggest bullshark,nan,jason hildebrandt,nan,2021-07-16,2021,tv-pg,44 min,"animals & nature, documentary","how one of the largest bull sharks ever caught, grew to become a giant.",20,ds170,44,min
s171,movie,world's most dangerous shark?,kevin bachar,brain cade,nan,2021-07-16,2021,tv-14,44 min,"animals & nature, documentary",are oceanic white tips the most dangerous of all the sharks?,37,ds171,44,min
